010330,,08,04,49.5
010330,,08,24,47.7
010330,,09,13,53.6
010330,,10,03,42.5
010330,,10,23,42.4
010330,,11,12,44.9
010330,,12,02,34.1
010330,,12,22,33.4
010350,,03,04,35.6
010350,,04,15,26.1
010435,,05,31,47.5
010435,,06,21,54.5
010435,,07,16,59.2
010435,,08,05,62.3
010435,,08,26,60.3
010435,,09,18,55.4
010435,,10,09,43.8
010435,,10,29,51.4
010455,,07,12,52.5
010460,,11,19,29.3
010470,,01,25,8.0
010470,,03,03,16.7
010470,,03,26,22.7
010470,,04,18,35.2
010470,,05,15,37.4
010470,,06,15,43.3
010470,,08,09,53.2
010470,,09,07,39.7
010470,,10,05,35.6
010470,,11,14,25.7
010470,,12,17,1.0
010490,,01,27,23.5
010490,,02,16,15.8
010490,,03,09,28.8
010490,,03,29,34.2
010490,,04,18,39.4
010490,,05,21,42.3
010490,,06,19,55.7
010490,,07,12,53.3
010490,,08,03,56.0
010490,,09,02,51.1
010490,,11,02,27.5
010530,,01,06,23.7
010530,,01,26,28.8
010530,,02,19,23.4
010530,,03,11,28.8
010530,,04,01,27.3
010530,,04,21,35.6
010530,,05,11,49.5
010530,,06,01,35.3
010530,,06,21,47.4
010530,,07,11,48.2
010530,,07,31,54.2
010530,,08,20,44.9
010530,,09,09,43.3
010530,,09,29,40.1
010530,,10,19,28.7
010530,,11,08,44.6
010530,,11,28,35.4
010530,,12,18,15.8
010550,,01,07,26.2
010550,,01,27,30.2
010550,,02,16,29.4
010550,,03,08,32.5
010550,,03,29,35.9
010550,,04,18,34.7
010550,,05,08,40.8
010550,,05,28,32.5
010550,,06,19,48.9
010550,,07,09,45.1
010550,,07,29,55.9
010550,,08,19,46.4
010550,,09,08,41.7
010550,,09,28,46.9
010550,,10,18,30.4
010550,,11,07,35.3
010550,,11,28,38.3
010550,,12,18,21.2
010590,,01,17,21.8
010590,,02,08,30.0
010590,,02,28,26.6
010590,,03,20,39.2
010590,,04,09,22.4
010590,,05,09,43.3
010590,,06,13,43.7
010590,,07,09,52.3
010590,,07,31,57.2
010590,,08,27,54.2
010590,,10,10,44.2
010610,,01,04,23.0
010610,,01,24,31.3
010610,,02,13,3.2
010610,,03,05,30.9
010610,,03,25,23.9
010610,,04,14,24.8
010610,,05,04,39.7
010610,,05,24,34.5
010610,,06,14,40.7
010610,,07,04,49.5
010610,,07,24,62.3
010610,,08,13,48.4
010610,,09,02,49.3
010610,,09,22,45.7
010610,,10,12,35.8
010610,,11,01,22.0
010610,,11,21,22.1
010610,,12,11,17.6
010610,,12,31,20.3
010620,,01,20,9.3
010620,,02,09,12.1
010620,,03,01,-1.1
010620,,03,21,-7.2
010620,,04,10,21.0
010620,,04,30,10.2
010620,,05,20,30.7
010620,,06,10,29.3
010620,,06,30,33.5
010620,,07,20,31.7
010620,,08,09,36.6
010620,,08,29,36.3
010620,,09,18,34.9
010620,,10,08,31.3
010620,,10,28,15.3
010620,,11,17,-1.1
010620,,12,07,10.9
010620,,12,27,12.6
010630,,03,27,30.6
010650,,02,11,-8.7
010650,,03,26,20.1
010670,,02,07,23.5
010670,,04,14,19.4
010750,,01,23,28.4
010750,,04,06,21.2
010750,,06,16,32.9
010750,,08,09,49.1
010750,,11,01,9.0
010780,,01,16,27.6
010780,,02,05,37.0
010780,,02,25,29.9
010780,,03,17,25.7
010780,,04,06,23.0
010780,,04,26,38.8
010780,,05,16,39.9
010780,,06,06,39.2
010780,,06,26,39.0
010780,,07,16,43.9
010780,,08,05,47.1
010780,,08,25,42.8
010780,,09,14,57.4
010780,,10,04,34.7
010780,,10,26,30.4
010780,,11,15,34.9
010780,,12,05,31.8
010780,,12,25,26.4
010830,,12,03,30.6
010890,,01,06,8.2
010890,,01,26,8.6
010890,,02,15,16.0
010890,,03,08,27.9
010890,,03,28,31.4
010890,,04,17,25.7
010890,,05,07,40.5
010890,,05,27,37.4
010890,,06,17,49.5
010890,,07,07,46.2
010890,,07,27,50.0
010890,,08,16,42.6
010890,,09,05,45.5
010890,,09,25,37.4
010890,,10,15,35.6
010890,,11,04,35.2
010890,,11,24,24.6
010890,,12,14,19.1
010980,,01,04,26.2
010980,,01,24,32.5
010980,,02,13,18.0
010980,,03,05,30.4
010980,,03,25,27.7
010980,,04,14,25.9
010980,,05,04,39.4
010980,,05,24,35.1
010980,,06,14,41.0
010980,,07,04,45.4
010980,,07,24,55.9
010980,,08,13,44.4
010980,,09,02,48.4
010980,,09,22,44.6
010980,,10,12,35.1
010980,,11,01,25.9
010980,,11,21,28.4
010980,,12,11,20.9
010980,,12,31,23.7
010985,,07,15,47.5
010986,,03,11,32.0
010986,,08,15,45.0
010987,,07,24,64.8
011020,,03,05,39.2
011020,,03,25,37.6
011020,,04,14,37.4
011020,,05,04,40.1
011020,,05,24,42.3
011020,,06,14,46.2
011020,,07,04,48.4
011020,,07,24,55.6
011020,,08,13,51.6
011020,,09,02,52.2
011020,,09,22,46.8
011020,,10,12,48.2
011020,,11,01,45.5
011020,,11,21,33.8
011020,,12,11,44.3
011020,,12,31,32.5
011030,,03,30,29.3
011030,,05,03,39.2
011030,,06,30,53.2
011030,,08,06,55.9
011030,,10,03,50.5
011050,,01,06,32.9
011050,,01,26,36.9
011050,,02,15,32.7
011050,,03,07,40.5
011050,,03,27,37.2
011050,,04,16,35.6
011050,,05,06,43.0
011050,,05,26,43.0
011050,,06,16,42.1
011050,,07,06,46.0
011050,,07,26,50.7
011050,,08,15,51.4
011050,,09,04,48.2
011050,,09,24,44.4
011050,,10,14,47.5
011050,,11,03,48.4
011050,,11,23,40.3
011050,,12,13,32.0
011120,,09,13,54.7
011120,,12,03,36.2
011150,,01,19,30.2
011150,,02,11,32.4
011150,,03,04,40.5
011150,,03,24,38.5
011150,,04,14,37.4
011150,,05,04,39.2
011150,,05,24,41.9
011150,,06,14,44.9
011150,,07,04,46.9
011150,,08,17,50.0
011150,,09,06,44.6
011150,,09,26,49.7
011150,,10,16,48.7
011150,,11,05,45.9
011150,,11,25,42.5
011150,,12,15,32.8
011210,,01,02,43.4
011210,,01,26,37.4
011210,,02,25,41.4
011210,,03,17,33.2
011210,,04,07,31.6
011210,,04,29,41.9
011210,,05,22,43.9
011210,,06,15,47.8
011210,,07,08,50.9
011210,,08,01,52.4
011210,,08,24,52.1
011210,,09,24,45.7
011210,,10,17,42.8
011210,,11,20,35.6
011310,,01,02,43.7
011310,,02,23,42.8
011310,,03,24,36.5
011310,,04,18,36.9
011310,,05,18,43.7
011310,,06,24,45.3
011310,,08,14,49.6
011310,,09,15,49.1
011310,,10,30,33.4
011410,,07,11,50.4
011410,,08,06,48.6
011410,,11,17,33.4
011490,,04,05,32.5
011490,,05,15,38.3
011490,,06,22,46.9
011490,,07,19,50.0
011490,,08,20,53.2
011490,,09,16,47.3
011490,,10,15,42.8
011490,,11,12,37.0
011490,,12,04,35.2
011490,,12,30,32.5
011520,,01,16,37.0
011520,,02,05,40.2
011520,,02,25,40.5
011520,,03,17,30.7
011520,,04,06,28.4
011520,,04,26,38.3
011520,,05,16,45.6
011520,,06,06,42.9
011520,,06,26,45.0
011520,,07,16,44.8
011520,,08,05,51.5
011520,,08,25,50.9
011520,,09,14,54.0
011520,,10,04,47.3
011520,,10,24,43.0
011520,,11,13,43.9
011520,,12,03,33.2
011520,,12,23,30.7
011550,,02,22,42.4
011550,,04,04,34.2
011550,,05,11,54.5
011550,,07,16,44.2
011550,,09,12,51.4
011550,,11,18,28.4
011600,,01,19,27.3
011600,,02,08,38.3
011600,,02,28,28.8
011600,,03,20,38.6
011600,,04,09,30.9
011600,,04,29,39.2
011600,,05,19,44.6
011600,,06,09,42.8
011600,,06,29,45.6
011600,,07,19,48.7
011600,,08,08,52.2
011600,,08,28,50.7
011600,,09,17,48.4
011600,,10,07,46.2
011600,,10,27,37.6
011600,,11,16,37.4
011600,,12,06,35.6
011600,,12,26,25.5
011610,,07,29,54.5
011610,,11,15,38.0
011620,,08,28,49.1
011650,,01,11,22.5
011650,,02,12,27.3
011650,,03,08,37.0
011650,,03,29,35.2
011650,,04,18,37.0
011650,,05,11,59.7
011650,,06,05,46.0
011650,,06,30,47.3
011650,,07,23,59.5
011650,,08,14,50.7
011650,,09,07,44.2
011650,,09,30,45.3
011650,,10,23,45.1
011650,,11,20,32.9
011650,,12,12,32.4
011830,,10,20,42.8
011840,,01,14,22.1
011840,,02,12,21.6
011840,,03,09,34.7
011840,,04,10,32.0
011840,,05,03,38.6
011840,,05,30,41.7
011840,,06,24,47.8
011840,,07,20,49.6
011940,,03,05,34.7
011940,,08,03,53.6
011990,,08,03,55.9
012050,,01,19,39.2
012050,,02,08,39.7
012050,,02,28,41.7
012050,,03,20,40.1
012050,,04,09,34.7
012050,,04,29,42.6
012050,,05,19,47.1
012050,,06,09,47.7
012050,,06,29,49.8
012050,,07,19,53.1
012050,,08,08,70.4
012050,,08,28,56.1
012050,,09,17,58.1
012050,,10,07,46.4
012050,,10,27,50.7
012050,,11,16,41.7
012050,,12,06,37.4
012050,,12,26,42.6
012100,,01,15,43.3
012100,,02,04,44.9
012100,,02,24,37.9
012100,,03,16,35.2
012100,,04,05,40.0
012100,,04,25,44.9
012100,,05,15,45.6
012100,,06,05,47.5
012100,,06,25,50.7
012100,,07,15,55.3
012100,,08,04,61.8
012100,,08,24,55.5
012100,,09,13,54.6
012100,,10,03,50.5
012100,,10,23,47.6
012100,,11,12,43.1
012100,,12,02,40.2
012100,,12,22,44.3
012120,,01,12,39.6
012120,,02,01,44.6
012120,,02,21,44.6
012120,,03,13,38.6
012120,,04,02,36.3
012120,,04,22,43.9
012120,,05,12,43.7
012120,,06,02,45.2
012120,,06,22,54.5
012120,,07,12,54.8
012120,,08,01,55.4
012120,,08,21,56.6
012120,,09,10,55.1
012120,,09,30,56.3
012120,,10,20,48.2
012120,,11,09,49.1
012120,,11,29,43.1
012120,,12,19,39.8
012150,,01,09,35.2
012150,,02,04,44.6
012150,,03,02,38.3
012150,,03,22,33.8
012150,,04,14,36.3
012150,,05,05,47.0
012150,,05,25,43.7
012150,,06,15,43.7
012150,,07,05,50.9
012150,,07,26,55.4
012150,,08,16,53.6
012150,,09,05,49.4
012150,,09,25,48.5
012150,,10,16,43.2
012150,,11,06,44.2
012150,,11,26,41.0
012150,,12,17,28.4
012180,,01,11,30.6
012180,,03,06,42.8
012180,,04,09,36.0
012180,,05,12,45.5
012180,,06,07,60.8
012180,,07,12,57.2
012180,,08,06,62.2
012180,,09,06,46.9
012180,,10,22,37.8
012180,,12,25,28.9
012220,,02,14,29.3
012220,,03,19,39.9
012220,,04,26,43.5
012220,,05,27,46.8
012220,,06,21,50.4
012220,,07,17,51.8
012220,,08,11,57.6
012220,,09,03,51.8
012220,,09,29,49.1
012220,,10,22,39.9
012220,,11,18,37.0
012220,,12,11,47.1
012230,,01,06,31.6
012230,,01,26,34.1
012230,,02,16,32.7
012230,,03,08,42.4
012230,,03,28,36.1
012230,,04,17,43.5
012230,,05,07,47.6
012230,,05,27,45.3
012230,,06,17,46.3
012230,,07,07,49.4
012230,,07,27,56.0
012230,,08,16,54.9
012230,,09,05,47.2
012230,,09,25,50.8
012230,,10,15,47.3
012230,,11,04,49.2
012230,,11,24,44.1
012230,,12,14,42.8
012280,,01,04,35.3
012280,,01,24,37.0
012280,,02,14,28.4
012280,,03,07,41.9
012280,,03,27,37.4
012280,,04,16,38.6
012280,,05,06,44.6
012280,,05,26,46.1
012280,,06,16,47.9
012280,,07,07,49.4
012280,,07,27,55.4
012280,,08,20,54.8
012280,,09,10,53.9
012280,,09,30,51.2
012280,,10,21,42.8
012280,,11,11,45.2
012280,,12,01,40.6
012280,,12,25,29.9
012350,,01,14,34.5
012350,,02,04,24.5
012350,,02,25,15.8
012350,,03,17,24.2
012350,,04,06,26.6
012350,,04,26,38.9
012350,,05,16,49.7
012350,,06,06,45.5
012350,,06,26,49.7
012350,,07,16,55.4
012350,,08,05,69.2
012350,,08,25,52.4
012350,,09,14,45.8
012350,,10,04,44.6
012350,,10,24,33.2
012350,,11,13,26.6
012350,,12,03,20.3
012350,,12,23,28.7
012380,,01,31,24.1
012380,,02,23,30.5
012380,,03,15,21.2
012380,,04,04,15.3
012380,,07,24,50.0
012410,,01,17,34.0
012410,,02,07,35.0
012410,,02,27,40.4
012410,,03,19,36.8
012410,,04,08,35.8
012410,,04,28,41.5
012410,,05,18,49.8
012410,,06,08,55.2
012410,,06,28,46.4
012410,,07,18,49.5
012410,,08,07,68.8
012410,,08,27,54.4
012410,,09,16,50.6
012410,,10,06,46.2
012410,,10,26,50.7
012410,,11,15,41.2
012410,,12,05,35.4
012410,,12,25,29.6
012520,,03,22,24.8
012520,,05,25,43.2
012520,,09,27,43.7
012620,,01,21,40.5
012620,,02,11,36.6
012620,,03,04,40.7
012620,,03,24,38.5
012620,,04,13,36.4
012650,,01,08,0.5
012650,,01,29,29.8
012650,,02,24,22.6
012650,,03,17,24.2
012650,,04,08,31.6
012650,,04,28,34.9
012650,,05,19,49.1
012650,,06,09,53.6
012650,,06,29,50.0
012650,,07,19,58.7
012650,,08,09,63.8
012650,,08,29,45.2
012650,,09,19,42.8
012650,,10,09,37.7
012650,,10,29,43.1
012650,,11,18,21.6
012650,,12,08,22.4
012650,,12,28,26.6
012710,,01,17,29.7
012710,,02,06,39.4
012710,,02,26,31.1
012710,,03,18,37.9
012710,,04,07,37.2
012710,,04,27,41.9
012710,,05,17,46.6
012710,,06,07,60.1
012710,,06,27,46.5
012710,,07,17,51.8
012710,,08,06,65.5
012710,,08,26,53.0
012710,,09,15,47.7
012710,,10,05,48.9
012710,,10,25,45.1
012710,,11,14,35.5
012710,,12,04,36.7
012710,,12,24,32.1
012740,,03,11,32.5
012740,,07,24,60.8
012880,,01,23,27.0
012880,,02,25,14.9
012880,,03,21,21.2
012880,,04,12,27.0
012880,,05,03,35.2
012880,,05,24,39.2
012880,,06,14,43.9
012880,,07,06,58.6
012880,,07,26,53.3
012880,,08,15,49.1
012880,,09,04,46.8
012880,,09,25,43.7
012880,,10,15,37.4
012880,,11,04,36.0
012880,,11,26,36.8
012880,,12,17,16.9
013060,,01,08,34.9
013060,,02,06,38.1
013060,,03,02,38.8
013060,,03,25,34.4
013060,,04,15,42.2
013060,,05,06,44.6
013060,,05,26,54.2
013060,,07,15,57.8
013060,,08,04,58.3
013060,,08,24,55.7
013060,,09,13,53.6
013060,,10,03,50.9
013060,,10,23,50.4
013060,,11,12,46.4
013060,,12,02,41.6
013060,,12,22,45.5
013090,,01,20,41.0
013090,,02,23,44.2
013090,,03,20,41.0
013090,,04,13,38.1
013090,,05,07,49.1
013090,,05,28,45.0
013090,,06,19,53.6
013090,,07,11,58.6
013090,,08,01,54.1
013090,,08,25,54.3
013090,,09,15,50.4
013090,,10,05,52.5
013090,,10,25,53.2
013090,,11,16,42.4
013090,,12,07,43.3
013110,,01,03,41.2
013110,,01,23,36.8
013110,,02,12,33.7
013110,,03,04,41.4
013110,,03,24,32.9
013110,,04,13,39.0
013110,,05,03,41.8
013110,,05,23,47.8
013110,,06,13,46.2
013110,,07,03,54.1
013110,,07,23,54.1
013110,,08,12,64.7
013110,,09,01,55.5
013110,,09,21,50.0
013110,,10,11,40.0
013110,,10,31,52.4
013110,,11,20,37.2
013110,,12,10,37.2
013110,,12,30,44.8
013170,,01,19,37.0
013170,,02,10,37.7
013170,,03,03,43.0
013170,,03,23,37.8
013170,,04,12,35.6
013170,,05,02,40.5
013170,,05,22,43.7
013170,,06,12,51.8
013170,,07,02,56.4
013170,,07,22,55.8
013170,,08,11,72.4
013170,,08,31,55.2
013170,,09,20,53.8
013170,,10,10,46.4
013170,,10,30,51.1
013170,,11,19,39.7
013170,,12,09,43.9
013170,,12,29,38.8
013390,,02,27,28.8
013390,,04,26,44.6
013390,,07,20,63.5
013390,,10,22,47.8
013510,,06,08,41.5
013510,,11,12,32.9
013600,,01,22,23.7
013600,,02,12,26.6
013600,,03,05,28.4
013600,,03,25,22.7
013600,,04,14,23.0
013600,,08,16,59.5
013610,,01,21,21.6
013610,,02,20,15.3
013610,,03,14,21.2
013610,,04,03,8.6
013610,,04,24,20.9
013610,,05,14,29.3
013610,,06,04,28.1
013610,,06,24,28.1
013610,,07,14,38.3
013610,,08,03,38.9
013610,,08,23,34.9
013610,,09,12,29.3
013610,,10,02,27.9
013610,,10,22,28.7
013610,,11,11,26.1
013610,,12,01,19.4
013610,,12,21,24.5
013720,,01,09,20.8
013720,,01,30,30.8
013720,,02,19,19.4
013720,,03,11,25.9
013720,,03,31,30.9
013720,,04,20,41.0
013720,,05,10,50.0
013720,,06,01,42.5
013720,,06,21,66.8
013720,,07,12,64.1
013720,,08,01,61.1
013720,,08,21,60.8
013720,,09,10,53.0
013720,,09,30,44.3
013720,,10,20,30.2
013720,,11,09,23.0
013720,,11,29,22.7
013720,,12,19,10.4
013741,,02,11,18.5
013741,,03,13,22.1
013741,,04,06,26.1
013790,,02,23,23.9
013790,,04,06,22.5
013820,,01,13,35.6
013820,,02,08,13.1
013820,,03,03,30.9
013820,,03,26,30.2
013820,,04,18,40.6
013820,,05,11,48.7
013820,,06,02,45.8
013820,,06,23,66.8
013820,,07,14,61.1
013820,,08,03,66.5
013820,,08,23,56.8
013820,,09,12,54.3
013820,,10,03,45.3
013820,,10,23,34.2
013820,,11,13,36.7
013820,,12,03,32.0
013820,,12,24,27.7
013840,,01,14,37.8
013840,,02,03,23.7
013840,,02,23,30.2
013840,,03,15,27.2
013840,,04,04,25.9
013840,,04,24,44.4
013840,,05,14,48.0
013840,,06,04,45.7
013840,,06,24,60.8
013840,,07,14,60.9
013840,,08,03,68.0
013840,,08,23,53.7
013840,,09,12,52.3
013840,,10,02,49.3
013840,,10,22,32.3
013840,,11,11,30.3
013840,,12,01,34.2
013840,,12,21,40.5
014030,,01,10,43.3
014030,,01,30,39.9
014030,,02,19,40.3
014030,,03,11,39.5
014030,,03,31,37.0
014030,,04,20,41.0
014030,,05,10,56.8
014030,,05,30,43.1
014030,,06,20,53.6
014030,,07,10,57.4
014030,,07,30,59.7
014030,,08,19,57.4
014030,,09,08,54.7
014030,,09,28,47.3
014030,,10,18,47.3
014030,,11,07,46.2
014030,,11,27,42.5
014030,,12,17,33.8
014035,,11,06,46.0
014035,,11,26,40.2
014035,,12,16,36.7
014060,,01,10,40.6
014060,,02,11,36.0
014060,,03,07,41.0
014060,,03,29,36.3
014060,,04,20,45.1
014060,,05,12,44.2
014060,,06,02,46.0
014060,,06,25,50.7
014060,,07,16,58.3
014060,,08,05,62.6
014060,,08,26,59.7
014060,,09,17,56.5
014060,,10,08,47.1
014060,,10,29,50.9
014060,,11,18,42.4
014060,,12,10,40.6
014060,,12,31,40.3
014150,,01,20,41.7
014150,,02,09,33.3
014150,,03,01,35.2
014150,,03,21,35.1
014150,,04,10,39.1
014150,,04,30,46.4
014150,,05,20,48.1
014150,,06,10,63.1
014150,,06,30,56.7
014150,,07,20,60.3
014150,,08,09,76.0
014150,,08,29,58.3
014150,,09,18,56.9
014150,,10,08,46.7
014150,,10,28,49.9
014150,,11,17,41.4
014150,,12,07,41.8
014150,,12,27,46.5
014240,,03,16,32.4
014240,,04,16,41.5
014240,,06,03,49.1
014240,,07,12,58.6
014240,,08,24,56.8
014240,,10,30,50.5
014270,,01,14,44.9
014270,,02,03,37.8
014270,,02,23,39.2
014270,,03,15,36.4
014270,,04,04,34.0
014270,,04,24,45.3
014270,,05,14,48.9
014270,,06,04,48.7
014270,,06,24,54.9
014270,,07,14,59.9
014270,,08,03,60.3
014270,,08,23,59.9
014270,,09,12,55.4
014270,,10,02,55.4
014270,,10,22,47.7
014270,,11,11,41.5
014270,,12,01,43.5
014270,,12,21,46.9
014280,,01,15,42.6
014280,,02,12,34.4
014280,,03,07,40.5
014280,,04,09,41.0
014280,,05,09,68.5
014280,,06,10,69.4
014280,,07,04,61.0
014280,,07,30,63.4
014280,,08,25,59.5
014280,,09,22,54.4
014280,,10,17,47.5
014280,,11,12,42.4
014280,,12,10,35.6
014330,,02,15,11.3
014330,,03,16,19.4
014330,,04,11,20.1
014360,,01,27,39.9
014360,,02,16,33.4
014360,,03,10,41.0
014360,,03,30,33.2
014360,,04,24,47.3
014420,,01,06,40.1
014420,,01,28,33.8
014420,,02,25,28.4
014420,,03,19,32.7
014420,,04,08,36.3
014420,,04,28,38.8
014420,,05,21,48.8
014420,,06,15,52.4
014420,,07,06,70.7
014420,,07,28,68.9
014420,,08,18,63.3
014420,,09,12,52.9
014420,,10,03,51.2
014420,,11,01,46.8
014420,,11,24,42.4
014420,,12,19,28.9
014450,,01,20,19.4
014450,,03,14,27.0
014450,,04,11,28.8
014450,,05,05,45.3
014450,,05,27,58.6
014450,,06,18,51.8
014450,,07,09,64.0
014450,,07,29,65.5
014450,,08,20,56.8
014450,,09,11,47.8
014450,,10,03,47.5
014450,,10,24,41.4
014450,,11,15,36.3
014450,,12,09,43.9
014480,,01,03,44.1
014480,,01,23,39.9
014480,,02,12,34.5
014480,,03,04,39.2
014480,,03,24,38.3
014480,,04,13,41.9
014480,,05,03,44.9
014480,,05,23,48.6
014480,,06,13,52.7
014480,,07,03,60.8
014480,,07,23,58.5
014480,,08,12,70.3
014480,,09,01,62.8
014480,,09,21,52.5
014480,,10,11,42.5
014480,,10,31,52.5
014480,,11,20,37.9
014480,,12,10,39.0
014480,,12,30,46.4
014520,,01,19,29.6
014520,,02,08,31.0
014520,,02,28,37.5
014520,,03,20,34.3
014520,,04,09,37.6
014520,,04,29,45.4
014520,,05,19,55.4
014520,,06,09,66.5
014520,,06,29,62.2
014520,,07,19,60.2
014520,,08,08,73.8
014520,,08,28,64.7
014520,,09,17,55.2
014520,,10,07,51.0
014520,,10,27,50.2
014520,,11,16,42.1
014520,,12,06,39.0
014520,,12,26,45.5
014650,,01,16,45.0
014650,,02,08,32.5
014650,,03,01,37.4
014650,,03,22,35.0
014650,,04,11,35.6
014650,,05,01,42.2
014650,,05,21,52.1
014650,,06,11,60.8
014650,,07,02,61.2
014650,,07,22,58.7
014650,,08,11,76.6
014650,,08,31,63.5
014650,,09,20,56.0
014650,,10,10,43.1
014650,,10,31,51.8
014650,,11,20,36.5
014650,,12,10,36.8
014650,,12,30,47.0
014670,,02,19,37.8
014670,,03,11,38.2
014670,,03,31,35.6
014670,,07,06,64.4
014700,,01,11,24.3
014700,,02,25,23.7
014700,,04,01,32.0
014700,,04,24,51.8
014700,,06,02,48.2
014700,,07,05,75.2
014700,,08,05,76.6
014700,,09,04,57.6
014700,,10,06,53.6
014700,,11,12,32.7
014700,,12,11,25.2
014740,,02,12,23.4
014740,,03,11,30.7
014740,,04,03,32.9
014740,,08,03,75.7
014780,,03,22,31.5
014810,,03,22,32.9
014820,,01,15,43.7
014820,,02,04,34.0
014820,,02,24,33.1
014820,,03,16,35.6
014820,,04,05,37.2
014820,,04,25,46.7
014820,,05,15,51.0
014820,,06,05,51.6
014820,,06,25,60.6
014820,,07,15,64.4
014820,,08,04,66.9
014820,,08,24,63.5
014820,,09,13,57.4
014820,,10,03,55.4
014820,,10,23,45.1
014820,,11,12,40.8
014820,,12,02,40.5
014820,,12,22,47.3
014830,,01,12,27.8
014830,,02,01,39.5
014830,,02,21,38.3
014830,,03,13,35.6
014830,,04,02,35.5
014830,,04,22,42.3
014830,,05,12,53.4
014830,,06,02,46.9
014830,,06,22,66.4
014830,,07,12,66.1
014830,,08,01,66.7
014830,,08,21,63.8
014830,,09,10,59.4
014830,,09,30,48.6
014830,,10,20,38.9
014830,,11,09,31.6
014830,,11,29,29.3
014830,,12,19,27.8
014840,,02,25,29.3
014840,,04,15,40.1
014880,,01,13,38.4
014880,,02,02,28.5
014880,,02,22,29.2
014880,,03,14,32.1
014880,,04,03,34.5
014880,,04,23,45.5
014880,,05,13,50.1
014880,,06,03,48.4
014880,,06,23,70.3
014880,,07,13,68.4
014880,,08,02,68.3
014880,,08,23,59.8
014880,,09,12,56.1
014880,,10,02,54.4
014880,,10,22,40.9
014880,,11,11,33.7
014880,,12,01,38.2
014880,,12,21,45.1
014940,,01,10,35.7
014940,,01,30,32.4
014940,,02,19,32.4
014940,,03,13,32.6
014940,,04,02,33.0
014940,,04,22,43.2
014940,,05,12,51.4
014940,,06,02,45.4
014940,,06,22,68.3
014940,,07,12,64.0
014940,,08,01,64.3
014940,,08,21,65.3
014940,,09,10,58.9
014940,,09,30,51.4
014940,,10,20,37.7
014940,,11,09,35.1
014940,,11,29,30.9
014940,,12,19,18.5
014965,,05,05,46.8
020500,,01,13,4.7
020500,,02,02,27.4
020500,,02,22,36.5
020500,,03,14,31.1
020500,,04,03,18.3
020500,,04,23,34.7
020500,,05,13,34.0
020500,,06,03,34.9
020500,,06,23,41.5
020500,,07,13,40.3
020500,,08,02,47.8
020500,,08,22,41.9
